ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
248888,40-64,male,majority,0-9y,high school,middle class,0.5594684860915574,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
195523,16-25,male,majority,0-9y,high school,poverty,0.514483730987584,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
981926,40-64,female,majority,20-29y,university,upper class,0.5626384060668865,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,1,0,0.0
593426,40-64,male,majority,20-29y,university,middle class,0.5717246252857962,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,2,2,1,0.0
235574,65+,female,majority,30y+,university,upper class,0.6510078690171576,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,5,0,2,0.0
440993,16-25,male,majority,0-9y,university,working class,0.3707348173567914,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
446993,16-25,male,majority,0-9y,high school,poverty,0.3051450776813433,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
82684,26-39,male,majority,10-19y,university,upper class,0.5744144216758436,1.0,before 2015,0.0,0.0,32765,,sedan,2,0,5,1.0
301242,26-39,female,majority,10-19y,university,middle class,0.4500145680826032,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,0.0
784122,26-39,male,majority,10-19y,university,upper class,0.6364490959261638,1.0,before 2015,1.0,1.0,10238,,sedan,0,1,4,0.0
884967,65+,male,majority,30y+,university,upper class,0.4576717029360895,0.0,before 2015,1.0,1.0,10238,,sedan,4,0,8,0.0
7722,26-39,female,minority,0-9y,high school,poverty,0.3357473732007096,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
278557,26-39,female,majority,10-19y,none,poverty,0.3186947648911332,0.0,before 2015,0.0,1.0,32765,,sports car,1,2,0,0.0
123443,26-39,male,majority,10-19y,university,upper class,0.5578403271955679,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,0,0.0
112143,16-25,female,majority,0-9y,none,working class,0.1924274124285441,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1.0
912138,26-39,male,majority,10-19y,university,working class,0.3528243251354439,0.0,before 2015,1.0,1.0,32765,11000.0,sports car,6,1,3,1.0
601305,65+,female,majority,0-9y,university,upper class,0.647569234863379,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
602274,16-25,female,majority,0-9y,high school,middle class,0.4572362634438549,1.0,after 2015,0.0,0.0,92101,10000.0,sedan,0,0,0,0.0
352099,26-39,male,majority,10-19y,none,middle class,0.5042469291759577,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,0.0
660400,16-25,male,majority,0-9y,high school,poverty,0.3749625006784157,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
267614,16-25,female,majority,0-9y,university,upper class,0.6603156212983624,1.0,before 2015,0.0,1.0,10238,11000.0,sports car,0,0,0,0.0
974380,40-64,female,majority,20-29y,high school,upper class,0.4169178873741152,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,3,0,0,0.0
346585,26-39,female,majority,10-19y,high school,upper class,0.6350840347750659,1.0,before 2015,1.0,0.0,10238,17000.0,sedan,0,1,0,0.0
536135,26-39,male,majority,10-19y,high school,middle class,0.4049288507406456,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,2,0,0,0.0
75569,40-64,female,majority,20-29y,high school,upper class,0.4956283926329951,0.0,after 2015,1.0,0.0,10238,11000.0,sedan,2,0,0,0.0
415320,16-25,male,majority,0-9y,none,poverty,0.3921778349659278,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0
645135,40-64,female,majority,10-19y,high school,upper class,0.5149450496137513,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0.0
421596,65+,male,majority,30y+,university,upper class,0.5032225392796313,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,2,10,0.0
164636,26-39,female,majority,10-19y,university,upper class,0.7140339031205747,1.0,before 2015,1.0,1.0,21217,11000.0,sedan,0,0,0,1.0
405100,26-39,male,majority,10-19y,high school,working class,0.3670512395145257,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,1,1.0
315223,40-64,female,majority,20-29y,high school,middle class,0.5793929043624154,1.0,before 2015,0.0,0.0,92101,13000.0,sedan,2,0,0,0.0
628723,40-64,female,majority,20-29y,high school,middle class,0.5584702236402418,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,4,0.0
483693,16-25,female,majority,0-9y,high school,working class,0.2919776582051944,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
416795,40-64,female,majority,20-29y,high school,middle class,0.6615841421190086,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,5,0,0,0.0
712973,16-25,female,majority,0-9y,none,poverty,0.3788290288330991,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
755061,16-25,female,minority,0-9y,high school,poverty,0.3740705590179875,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
625426,40-64,male,majority,20-29y,university,upper class,,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,1,2,0.0
162614,65+,male,majority,30y+,university,upper class,0.4593785751523136,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,5,0.0
732843,40-64,male,majority,20-29y,university,middle class,,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,2,0,5,0.0
466761,40-64,female,majority,0-9y,university,upper class,0.4654506837575693,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
498232,16-25,male,minority,0-9y,high school,middle class,0.4086866980912735,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1.0
170391,65+,female,majority,20-29y,high school,upper class,0.5888021385021842,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0.0
918640,40-64,male,majority,20-29y,high school,upper class,0.61502467895473,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,3,1,0,0.0
937134,65+,female,majority,30y+,high school,upper class,,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,2,0,0,0.0
273764,40-64,female,majority,20-29y,university,upper class,0.5464601140543317,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,0.0
418555,26-39,female,minority,10-19y,none,working class,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,1,0,1,0.0
344228,65+,male,majority,0-9y,university,upper class,0.737994819837278,1.0,after 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,0.0
809278,40-64,female,majority,10-19y,none,working class,0.4273733642706479,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,3,0,0,0.0
68145,16-25,female,majority,0-9y,high school,poverty,0.4129918414421705,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
128369,40-64,male,majority,20-29y,university,upper class,0.6953231970861331,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,3,1,1,0.0
194925,16-25,female,majority,0-9y,high school,poverty,0.2912344134674337,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
303507,16-25,female,majority,0-9y,high school,poverty,0.2441332629984765,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
244931,65+,male,majority,0-9y,university,upper class,0.5082740148521835,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
570030,16-25,female,majority,0-9y,none,poverty,0.2932584812581273,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
918038,26-39,female,majority,10-19y,none,poverty,0.3436417190829057,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,1,0,1.0
102325,16-25,female,majority,0-9y,university,poverty,0.5033225200786,0.0,before 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,1.0
653061,26-39,female,majority,0-9y,university,upper class,,0.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
706892,40-64,female,majority,20-29y,university,upper class,0.6630513690689503,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,0,0.0
761911,40-64,male,majority,0-9y,none,poverty,0.2027084379448271,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1.0
271656,26-39,female,majority,10-19y,high school,upper class,0.665343329329833,1.0,before 2015,1.0,1.0,32765,12000.0,sedan,1,0,0,0.0
820690,65+,male,majority,30y+,university,upper class,0.5386236932875669,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,8,0,5,0.0
622930,16-25,female,majority,0-9y,high school,working class,0.4101367047885667,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
81394,16-25,male,majority,0-9y,none,poverty,0.3136455846123201,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
373844,26-39,male,majority,0-9y,university,upper class,0.5073241356207076,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,0.0
368392,16-25,male,majority,0-9y,none,poverty,0.2095073883823189,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
447175,16-25,female,majority,0-9y,high school,working class,0.4907240542637642,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
182095,40-64,male,majority,20-29y,university,middle class,0.5814986743175801,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,5,0,0,0.0
451696,26-39,female,majority,0-9y,high school,upper class,0.6850359505244253,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
953021,26-39,male,majority,0-9y,university,middle class,0.4739316494372351,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
462465,16-25,male,majority,0-9y,high school,working class,,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
617007,40-64,male,majority,10-19y,university,upper class,0.5128461364179456,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,0,2,0.0
560773,40-64,male,majority,10-19y,university,upper class,0.6624617559275001,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,1,0,1,0.0
438008,40-64,female,majority,20-29y,high school,upper class,0.5564133152355352,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,4,0.0
212573,16-25,female,minority,0-9y,high school,poverty,0.2673466585061873,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
492516,65+,female,majority,30y+,university,upper class,0.8094112590513309,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,5,0,4,0.0
538225,16-25,female,majority,0-9y,none,poverty,0.3679435479917757,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
658402,65+,female,majority,30y+,university,upper class,0.5033547111991341,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,5,0,3,0.0
325516,65+,female,majority,0-9y,none,middle class,0.5342877060116482,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
200283,16-25,female,majority,0-9y,university,middle class,,0.0,before 2015,0.0,1.0,32765,10000.0,sports car,0,0,0,0.0
913707,16-25,female,majority,0-9y,high school,middle class,,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
905750,40-64,male,majority,20-29y,none,middle class,0.4490117755463273,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,7,0,1,1.0
107029,40-64,male,majority,20-29y,university,upper class,0.8032523419405172,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,2,0,3,0.0
304803,26-39,female,majority,0-9y,high school,middle class,,1.0,before 2015,1.0,1.0,32765,8000.0,sports car,0,0,0,0.0
124204,16-25,female,majority,0-9y,none,poverty,0.186185114720855,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
781586,40-64,female,majority,10-19y,university,upper class,,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,0,1,0,0.0
644662,26-39,male,majority,10-19y,high school,working class,0.3151293556030717,0.0,before 2015,0.0,0.0,32765,,sedan,2,0,1,0.0
903407,16-25,male,majority,0-9y,none,poverty,,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,0.0
968669,65+,female,majority,30y+,university,upper class,0.4836380123288594,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,4,1,2,0.0
993267,26-39,female,majority,10-19y,high school,poverty,0.3858741008429725,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,1,0,0.0
423938,65+,male,majority,30y+,high school,upper class,0.6343725020457226,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,11,1,5,0.0
125168,16-25,male,majority,0-9y,high school,working class,0.3621741186724681,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
175635,26-39,female,majority,10-19y,high school,poverty,,0.0,before 2015,1.0,1.0,32765,5000.0,sedan,0,2,3,1.0
525386,65+,female,majority,10-19y,university,upper class,0.6928836357133882,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,0.0
500215,65+,female,majority,30y+,high school,upper class,0.5777028525076912,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,0,3,0.0
572994,40-64,male,majority,20-29y,university,upper class,0.6640650143948857,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,1,0.0
58735,40-64,male,majority,20-29y,high school,upper class,0.4897024062963834,0.0,after 2015,0.0,0.0,10238,,sedan,3,0,1,0.0
319953,26-39,female,minority,0-9y,none,poverty,0.2828694808711571,0.0,before 2015,1.0,0.0,10238,13000.0,sports car,0,0,0,1.0
487355,40-64,male,majority,0-9y,high school,working class,0.4317004117968687,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
232470,16-25,male,majority,0-9y,university,poverty,0.1264534313986037,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
565198,16-25,male,majority,0-9y,none,poverty,0.2859976102627207,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
371727,26-39,male,majority,10-19y,university,upper class,0.5430074428650375,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,1,0,1,0.0
165944,26-39,male,majority,10-19y,high school,middle class,0.3706567853008601,1.0,before 2015,0.0,1.0,32765,,sedan,6,0,1,0.0
532459,16-25,female,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,18000.0,sports car,0,0,0,0.0
613091,65+,female,majority,20-29y,high school,upper class,0.7917101109944502,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,5,0,2,0.0
88882,26-39,female,majority,10-19y,high school,working class,0.4717963087189384,0.0,before 2015,1.0,1.0,10238,5000.0,sedan,0,0,2,0.0
187197,26-39,male,majority,10-19y,university,upper class,,0.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0.0
351757,26-39,female,majority,10-19y,none,working class,0.628633149594721,0.0,before 2015,1.0,1.0,21217,9000.0,sedan,0,1,2,1.0
735929,16-25,male,majority,0-9y,high school,poverty,0.3448180556225356,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
224890,40-64,male,majority,20-29y,high school,upper class,0.5478225909631781,1.0,before 2015,0.0,0.0,10238,15000.0,sports car,5,0,1,0.0
864601,16-25,male,majority,0-9y,high school,poverty,0.3398648345906033,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
485798,16-25,female,majority,0-9y,high school,poverty,0.2897871439465148,0.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
733833,16-25,male,majority,0-9y,university,middle class,0.5979347864750699,1.0,before 2015,1.0,1.0,92101,13000.0,sedan,0,0,0,1.0
750465,26-39,female,majority,0-9y,none,working class,0.3692930793988261,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
660556,65+,male,majority,30y+,none,working class,0.4171250369936769,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,6,1,6,0.0
28109,40-64,male,majority,20-29y,university,upper class,0.570277670616915,1.0,before 2015,1.0,0.0,32765,7000.0,sedan,5,1,4,0.0
219960,40-64,female,majority,20-29y,high school,middle class,0.5340483380212564,1.0,before 2015,0.0,0.0,10238,16000.0,sports car,1,0,0,1.0
252894,40-64,male,majority,20-29y,university,upper class,,0.0,after 2015,1.0,1.0,32765,11000.0,sedan,5,0,0,0.0
76297,40-64,male,majority,0-9y,university,upper class,0.5968280062363127,1.0,after 2015,1.0,1.0,92101,13000.0,sedan,0,0,0,0.0
763891,65+,female,majority,30y+,university,upper class,0.6409488031039333,1.0,after 2015,1.0,1.0,10238,,sedan,2,1,4,0.0
403707,40-64,female,minority,20-29y,high school,middle class,0.5860627511953006,0.0,before 2015,0.0,1.0,32765,13000.0,sports car,2,1,0,0.0
792734,40-64,female,majority,0-9y,university,upper class,0.6168247780300146,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
268227,65+,male,minority,30y+,high school,middle class,0.3224660183950982,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,1,0.0
519764,65+,male,majority,30y+,none,middle class,0.344957864738121,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,7,0,0,0.0
912172,16-25,male,majority,0-9y,university,upper class,0.7154034227572682,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0
560068,26-39,male,majority,10-19y,high school,working class,0.4082920061533436,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,1,0,1,1.0
652414,16-25,male,majority,0-9y,none,poverty,0.2708440121659797,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
126077,26-39,female,majority,10-19y,university,upper class,0.606735714725739,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,2,0.0
220269,65+,female,majority,30y+,university,upper class,0.5824680179178995,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,1,3,0.0
136946,65+,male,majority,0-9y,high school,upper class,0.6062206447979116,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
379940,26-39,male,majority,0-9y,university,upper class,,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1.0
856902,26-39,female,majority,10-19y,high school,middle class,0.755633866133054,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1.0
241888,16-25,male,majority,0-9y,university,poverty,0.2912086260521752,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1.0
908199,26-39,female,majority,10-19y,university,upper class,0.6161117243839742,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
373218,40-64,female,minority,10-19y,high school,working class,0.4712361399215783,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
656042,65+,female,majority,30y+,university,upper class,0.6782370223364715,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,7,0.0
313500,40-64,male,majority,20-29y,high school,middle class,0.5153486460517401,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
919241,65+,male,majority,10-19y,high school,upper class,0.507690848953627,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,3,1,4,0.0
647888,40-64,female,majority,10-19y,none,working class,0.509910296776192,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,0.0
161832,40-64,female,majority,0-9y,none,working class,0.5038597346352107,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
476769,40-64,male,majority,20-29y,university,middle class,0.577135941672739,0.0,before 2015,1.0,1.0,10238,7000.0,sedan,4,0,3,0.0
431314,26-39,male,majority,0-9y,university,middle class,0.6477554969922709,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
351356,65+,male,majority,0-9y,university,upper class,,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1.0
447424,40-64,male,majority,20-29y,high school,middle class,0.5778131836961647,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,3,2,4,0.0
201707,40-64,male,majority,20-29y,high school,middle class,0.4953502835315234,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,4,1,2,0.0
903320,16-25,male,majority,0-9y,high school,poverty,0.4526765592626403,0.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,1.0
486639,16-25,male,majority,0-9y,university,middle class,0.6164262036016749,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,1.0
252686,26-39,male,majority,10-19y,university,middle class,0.3457261884790099,1.0,after 2015,0.0,0.0,32765,13000.0,sedan,2,0,1,0.0
233200,26-39,female,majority,0-9y,university,middle class,0.5841273528155413,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
667165,40-64,female,majority,20-29y,university,upper class,0.6117018176344066,0.0,before 2015,1.0,0.0,32765,9000.0,sedan,5,0,1,0.0
950296,65+,female,majority,30y+,high school,upper class,0.5458900735115071,1.0,after 2015,0.0,1.0,21217,15000.0,sedan,1,0,0,1.0
243888,26-39,male,majority,10-19y,none,poverty,0.1436568483193364,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,1,0.0
605896,26-39,female,majority,10-19y,none,poverty,0.3262403387046744,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,0,0,1.0
871858,26-39,male,minority,0-9y,high school,poverty,0.2806543806481637,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
200829,40-64,female,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,1,1,0.0
319494,65+,female,majority,0-9y,high school,upper class,0.7306774626064182,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
959164,16-25,male,majority,0-9y,university,middle class,0.5783712166428834,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
444813,40-64,male,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,2,0,4,0.0
675192,40-64,male,majority,10-19y,none,middle class,0.4816627514207715,1.0,before 2015,0.0,0.0,10238,10000.0,sedan,2,0,1,0.0
546719,40-64,male,majority,10-19y,high school,working class,0.2516227091679711,0.0,before 2015,1.0,1.0,10238,12000.0,sports car,2,1,1,0.0
96803,40-64,female,majority,20-29y,university,upper class,0.5872893810932033,1.0,after 2015,1.0,0.0,32765,12000.0,sedan,1,0,1,0.0
37956,26-39,female,majority,10-19y,high school,middle class,0.5573996021834157,1.0,before 2015,0.0,1.0,32765,6000.0,sedan,1,0,0,0.0
