ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,DATA_ORIGIN
2000155,40-64,male,majority,20-29y,university,upper class,0.6027630963241031,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,8,0,3,0.0,additional_training_bootstrap_from_real_train
2000156,40-64,male,majority,20-29y,university,upper class,0.7096424413476642,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,5,0.0,additional_training_bootstrap_from_real_train
2000157,40-64,female,majority,20-29y,university,upper class,0.6140919403501407,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,2,0.0,additional_training_bootstrap_from_real_train
2000158,26-39,female,majority,10-19y,high school,middle class,0.5467610803924773,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2000159,26-39,male,majority,10-19y,high school,working class,0.2835499981405837,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,4,0,0,0.0,additional_training_bootstrap_from_real_train
2000160,40-64,male,majority,0-9y,university,upper class,0.6989439112198247,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000161,40-64,male,majority,0-9y,university,upper class,0.5130256637688121,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000162,40-64,male,minority,20-29y,university,upper class,0.6239669002821674,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000163,16-25,female,minority,0-9y,high school,poverty,0.4575970504976258,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000164,26-39,female,majority,10-19y,high school,upper class,0.5705957708938973,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000165,40-64,female,majority,20-29y,high school,upper class,0.623114483961224,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000166,26-39,male,majority,10-19y,none,working class,0.4131181464759037,1.0,before 2015,0.0,1.0,21217,15000.0,sedan,0,0,1,1.0,additional_training_bootstrap_from_real_train
2000167,65+,female,majority,30y+,high school,upper class,0.4609072687719204,0.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,5,0.0,additional_training_bootstrap_from_real_train
2000168,40-64,male,majority,20-29y,university,working class,0.4849226786837624,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,4,2,5,0.0,additional_training_bootstrap_from_real_train
2000169,65+,female,minority,10-19y,high school,upper class,0.7094289088273653,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000170,26-39,male,majority,10-19y,university,upper class,0.6552892437626465,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,5,0,0,0.0,additional_training_bootstrap_from_real_train
2000171,16-25,female,majority,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000172,40-64,male,majority,20-29y,high school,working class,0.5141863808882946,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,2,2,1.0,additional_training_bootstrap_from_real_train
2000173,65+,male,majority,0-9y,high school,upper class,0.5877826133380222,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000174,26-39,male,majority,10-19y,none,poverty,0.3948546303528014,1.0,before 2015,1.0,0.0,10238,14000.0,sports car,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000175,40-64,female,majority,10-19y,none,working class,0.3315640659194958,1.0,before 2015,1.0,1.0,32765,12000.0,sedan,3,1,1,0.0,additional_training_bootstrap_from_real_train
2000176,40-64,male,majority,20-29y,high school,upper class,0.7158624172055517,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,4,0,1,0.0,additional_training_bootstrap_from_real_train
2000177,40-64,female,majority,20-29y,high school,upper class,0.8242392308473437,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,1,0,0.0,additional_training_bootstrap_from_real_train
2000178,40-64,male,majority,20-29y,high school,upper class,0.6271623552865446,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,5,1,1,0.0,additional_training_bootstrap_from_real_train
2000179,65+,female,majority,30y+,high school,upper class,0.4772941489448981,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,5,0,1,0.0,additional_training_bootstrap_from_real_train
2000180,26-39,female,majority,10-19y,high school,working class,,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2000181,26-39,female,majority,10-19y,high school,upper class,0.676160013744914,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2000182,65+,male,majority,30y+,none,upper class,0.4869774537170413,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,3,1,5,0.0,additional_training_bootstrap_from_real_train
2000183,16-25,male,majority,0-9y,high school,working class,0.2686203221878676,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000184,65+,male,majority,30y+,university,upper class,0.6043395755162021,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,9,3,4,0.0,additional_training_bootstrap_from_real_train
2000185,40-64,male,majority,20-29y,high school,working class,0.4207561350863127,0.0,before 2015,1.0,0.0,32765,,sedan,7,2,3,0.0,additional_training_bootstrap_from_real_train
2000186,40-64,female,majority,20-29y,high school,upper class,0.658130511965241,1.0,after 2015,1.0,1.0,92101,13000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000187,65+,female,majority,30y+,high school,upper class,0.5602164790133026,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,1,1,3,0.0,additional_training_bootstrap_from_real_train
2000188,40-64,female,minority,0-9y,university,upper class,0.7704573192127384,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000189,16-25,male,majority,0-9y,none,poverty,0.3086760491529937,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000190,26-39,male,majority,10-19y,high school,working class,,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000191,40-64,female,majority,20-29y,university,upper class,0.562966957754165,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000192,40-64,female,majority,20-29y,high school,middle class,0.7025510033929494,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,0,1,0.0,additional_training_bootstrap_from_real_train
2000193,65+,male,majority,10-19y,high school,upper class,0.3902936364061164,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2000194,40-64,male,majority,20-29y,high school,upper class,0.7146041051611214,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,2,1,3,0.0,additional_training_bootstrap_from_real_train
2000195,16-25,male,majority,0-9y,high school,poverty,0.4016022303600121,1.0,before 2015,1.0,1.0,92101,8000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000196,26-39,female,majority,10-19y,none,middle class,0.6303955958218301,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,0,0,2,0.0,additional_training_bootstrap_from_real_train
2000197,26-39,female,majority,10-19y,university,upper class,0.6463005991456011,1.0,after 2015,1.0,1.0,92101,8000.0,sedan,3,0,3,0.0,additional_training_bootstrap_from_real_train
2000198,65+,female,majority,30y+,high school,upper class,0.6038764581247468,1.0,after 2015,1.0,1.0,32765,8000.0,sports car,2,0,0,0.0,additional_training_bootstrap_from_real_train
2000199,65+,male,majority,30y+,high school,upper class,0.4948439038756765,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,4,0,6,0.0,additional_training_bootstrap_from_real_train
2000200,26-39,female,majority,10-19y,none,working class,0.4462680345127816,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000201,40-64,male,minority,20-29y,none,poverty,0.2868307040423252,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,5,1,2,0.0,additional_training_bootstrap_from_real_train
2000202,65+,male,majority,30y+,university,upper class,,1.0,after 2015,0.0,0.0,32765,,sedan,3,3,2,0.0,additional_training_bootstrap_from_real_train
2000203,40-64,female,majority,0-9y,university,upper class,0.6766984098517961,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000204,40-64,male,majority,20-29y,university,upper class,0.701769802887006,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,3,0.0,additional_training_bootstrap_from_real_train
2000205,40-64,male,majority,20-29y,high school,working class,0.3837539233886431,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,2,0,6,1.0,additional_training_bootstrap_from_real_train
2000206,16-25,female,majority,0-9y,university,upper class,0.6035708014041429,1.0,before 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000207,40-64,male,majority,0-9y,university,upper class,0.6928652475914814,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000208,65+,female,majority,0-9y,high school,upper class,0.5585067510751159,1.0,after 2015,0.0,1.0,10238,,sports car,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000209,26-39,female,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2000210,26-39,male,majority,10-19y,high school,middle class,0.6405433467964188,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0,additional_training_bootstrap_from_real_train
2000211,40-64,male,majority,20-29y,university,upper class,0.704085650847231,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,12,0,5,0.0,additional_training_bootstrap_from_real_train
2000212,16-25,female,majority,0-9y,high school,middle class,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000213,16-25,female,majority,0-9y,none,poverty,0.4224837334393433,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000214,40-64,female,majority,20-29y,high school,upper class,0.6992028342229414,1.0,after 2015,1.0,0.0,10238,13000.0,sedan,2,1,1,0.0,additional_training_bootstrap_from_real_train
2000215,40-64,female,majority,20-29y,university,upper class,0.5757451296405501,1.0,before 2015,1.0,0.0,92101,12000.0,sedan,0,1,0,0.0,additional_training_bootstrap_from_real_train
2000216,16-25,female,majority,0-9y,none,poverty,0.362858054962891,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000217,26-39,female,majority,10-19y,high school,middle class,0.6165924777058676,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,1,1,1,0.0,additional_training_bootstrap_from_real_train
2000218,26-39,male,majority,0-9y,university,middle class,,0.0,after 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000219,16-25,female,minority,0-9y,none,poverty,0.4895098267007148,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000220,16-25,female,majority,0-9y,university,middle class,0.5446819795280333,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000221,16-25,female,majority,0-9y,none,poverty,0.4758086378895234,1.0,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000222,26-39,female,majority,0-9y,none,poverty,0.4106956973588005,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000223,16-25,female,majority,0-9y,none,poverty,0.4214300590871836,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000224,40-64,male,minority,0-9y,high school,upper class,0.6590428828046322,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000225,26-39,male,minority,0-9y,university,upper class,0.6264201182661311,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000226,65+,female,majority,10-19y,university,upper class,0.7825371105736847,1.0,before 2015,1.0,1.0,10238,16000.0,sedan,0,0,1,0.0,additional_training_bootstrap_from_real_train
2000227,26-39,male,majority,10-19y,none,middle class,0.2387166975286248,1.0,before 2015,1.0,1.0,10238,,sedan,2,1,1,0.0,additional_training_bootstrap_from_real_train
2000228,40-64,male,majority,20-29y,high school,middle class,0.7087716412836736,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,4,0.0,additional_training_bootstrap_from_real_train
2000229,16-25,female,majority,0-9y,none,poverty,0.3263605561292131,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000230,40-64,female,majority,20-29y,university,middle class,0.7005592185702892,1.0,after 2015,1.0,1.0,21217,12000.0,sedan,2,0,0,1.0,additional_training_bootstrap_from_real_train
2000231,65+,female,majority,30y+,university,upper class,,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000232,26-39,female,majority,10-19y,none,working class,,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,3,1.0,additional_training_bootstrap_from_real_train
2000233,40-64,female,minority,20-29y,high school,upper class,0.5610588085481812,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,3,0,1,0.0,additional_training_bootstrap_from_real_train
2000234,65+,male,majority,0-9y,university,upper class,0.6287896754571439,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000235,65+,female,majority,20-29y,high school,upper class,0.8356412446550553,0.0,before 2015,1.0,1.0,32765,10000.0,sedan,3,0,0,0.0,additional_training_bootstrap_from_real_train
2000236,26-39,male,majority,10-19y,high school,middle class,0.4471073549724479,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,2,0.0,additional_training_bootstrap_from_real_train
2000237,65+,male,majority,10-19y,university,upper class,0.499660137787076,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,6,0.0,additional_training_bootstrap_from_real_train
2000238,26-39,female,majority,10-19y,university,upper class,,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000239,40-64,male,majority,20-29y,high school,middle class,0.3460461157315677,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,5,0.0,additional_training_bootstrap_from_real_train
2000240,65+,female,majority,30y+,high school,upper class,0.5532059243280549,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,7,1,5,0.0,additional_training_bootstrap_from_real_train
2000241,40-64,female,minority,0-9y,university,upper class,,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000242,40-64,female,majority,20-29y,high school,middle class,0.5340483380212564,1.0,before 2015,0.0,0.0,10238,16000.0,sports car,1,0,0,1.0,additional_training_bootstrap_from_real_train
2000243,16-25,male,minority,0-9y,none,poverty,0.4219520977864965,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000244,40-64,male,majority,20-29y,high school,middle class,0.4823276209848559,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,1,2,0.0,additional_training_bootstrap_from_real_train
2000245,26-39,female,majority,10-19y,university,upper class,0.5872959217289818,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000246,16-25,female,majority,0-9y,none,poverty,0.3061509687966847,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000247,40-64,female,minority,20-29y,high school,upper class,0.8102003352829421,1.0,before 2015,0.0,1.0,10238,,sedan,1,0,0,0.0,additional_training_bootstrap_from_real_train
2000248,40-64,male,majority,0-9y,high school,middle class,0.5214787704332866,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000249,26-39,male,majority,10-19y,high school,middle class,0.4410815998953904,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,5,0.0,additional_training_bootstrap_from_real_train
2000250,40-64,male,majority,20-29y,high school,upper class,0.5478225909631781,1.0,before 2015,0.0,0.0,10238,15000.0,sports car,5,0,1,0.0,additional_training_bootstrap_from_real_train
2000251,16-25,female,majority,0-9y,high school,middle class,0.4998626811775605,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000252,16-25,female,majority,0-9y,high school,middle class,0.5509754043111912,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000253,16-25,male,majority,0-9y,none,poverty,0.3554378159795619,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000254,40-64,male,majority,20-29y,university,upper class,0.5992234645215262,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,3,0.0,additional_training_bootstrap_from_real_train
2000255,65+,female,majority,30y+,university,upper class,0.6998108206900251,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,2,0.0,additional_training_bootstrap_from_real_train
2000256,16-25,female,majority,0-9y,high school,working class,0.5013713614016168,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0,additional_training_bootstrap_from_real_train
2000257,26-39,female,majority,10-19y,high school,working class,0.395973250414594,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,4,1,0,1.0,additional_training_bootstrap_from_real_train
2000258,26-39,male,majority,0-9y,high school,working class,0.546417410483119,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1.0,additional_training_bootstrap_from_real_train
2000259,40-64,female,majority,20-29y,university,upper class,0.5408720914004326,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,2,2,0.0,additional_training_bootstrap_from_real_train
