AGE,DRIVING_EXPERIENCE,PAST_ACCIDENTS,SPEEDING_VIOLATIONS,DUIS,ANNUAL_MILEAGE,VEHICLE_YEAR,VEHICLE_OWNERSHIP,OUTCOME
1,0,0,0,0,8000.0,0,1,1
0,0,0,0,0,6000.0,0,0,0
1,1,2,1,2,11000.0,0,1,0
1,1,0,0,0,12000.0,0,1,0
3,3,3,3,0,12000.0,0,1,0
3,3,1,12,1,10000.0,0,1,0
0,0,0,0,0,7000.0,0,0,1
0,0,0,0,0,16000.0,0,0,1
3,0,0,0,0,10000.0,0,1,0
1,0,0,0,0,13000.0,0,1,0
2,2,3,2,0,9000.0,0,1,0
2,0,0,0,0,12000.0,1,0,0
1,1,0,1,0,15000.0,1,0,0
2,2,6,1,0,8000.0,1,1,0
1,1,2,0,1,13000.0,0,1,0
1,1,1,1,1,12000.0,0,1,0
2,2,1,1,0,11000.0,1,1,1
0,0,0,0,0,13000.0,0,0,1
1,1,0,1,0,9000.0,0,0,1
0,0,0,0,0,16000.0,0,0,1
1,1,0,2,0,13000.0,0,0,1
0,0,0,0,0,12000.0,0,0,1
3,0,0,0,0,9000.0,1,1,0
2,2,1,2,0,12000.0,1,1,0
1,1,0,2,0,13000.0,0,0,0
1,1,2,1,0,14000.0,0,1,1
3,0,0,0,0,9000.0,1,1,0
3,3,3,1,0,11000.0,1,1,0
1,1,0,1,1,13000.0,1,0,0
2,0,0,0,0,10000.0,1,0,1
3,2,4,4,0,9000.0,0,1,0
0,0,0,0,0,16000.0,0,0,0
0,0,0,0,0,13000.0,0,0,1
1,1,2,0,0,15000.0,1,0,0
3,3,1,1,0,11000.0,1,0,0
1,1,1,1,1,15000.0,0,1,0
0,0,0,0,0,13000.0,1,1,1
2,2,3,2,0,12000.0,1,1,0
3,3,1,5,1,9000.0,0,1,0
2,2,5,3,1,12000.0,0,1,0
2,2,6,2,1,11000.0,1,1,0
2,2,2,1,0,10000.0,1,1,0
3,0,0,0,0,11000.0,0,1,0
1,0,0,0,0,14000.0,1,1,1
3,3,3,2,0,14000.0,0,0,0
2,2,1,0,1,13000.0,0,1,0
1,0,0,0,0,12000.0,0,1,1
2,2,6,1,0,10000.0,0,0,0
3,2,2,2,0,11000.0,1,0,0
0,0,0,0,0,12000.0,0,1,1
0,0,0,0,0,13000.0,0,1,0
3,2,6,6,0,9000.0,1,1,0
1,0,0,0,0,12000.0,0,1,1
3,3,5,2,0,12000.0,1,1,0
3,3,0,4,1,9000.0,0,1,0
2,0,0,0,0,11000.0,0,1,0
1,1,1,0,0,12000.0,0,1,0
2,1,0,2,0,13000.0,0,1,0
3,1,0,0,0,13000.0,1,1,0
1,1,0,0,0,13000.0,0,1,0
2,0,0,0,0,14000.0,0,1,1
1,1,1,1,0,12000.0,0,1,0
2,2,1,2,1,12000.0,1,1,0
2,1,0,2,0,11000.0,1,1,0
1,1,1,4,0,9000.0,0,1,1
2,2,0,1,0,10000.0,1,1,0
1,1,1,1,0,12000.0,0,1,0
1,1,1,1,0,14000.0,0,1,0
1,1,0,1,0,12000.0,0,1,0
2,0,0,0,0,11000.0,1,1,0
1,1,1,3,0,18000.0,0,0,1
3,3,2,1,0,12000.0,0,1,0
1,0,0,0,0,12000.0,1,1,0
3,3,1,2,0,11000.0,1,1,0
0,0,0,0,0,10000.0,0,1,1
3,0,0,0,0,11000.0,1,1,0
0,0,0,0,0,14000.0,0,0,1
0,0,0,0,0,16000.0,1,1,0
3,3,4,15,1,10000.0,0,1,0
2,2,1,1,3,12000.0,0,1,0
1,1,3,3,0,12000.0,0,0,1
0,0,0,0,0,14000.0,0,0,1
1,1,0,0,0,13000.0,1,1,0
3,3,2,0,0,18000.0,0,0,0
0,0,0,0,0,11000.0,0,1,0
1,0,0,0,0,10000.0,0,0,1
1,1,0,0,0,15000.0,0,0,1
0,0,0,0,0,14000.0,0,0,1
1,0,0,0,0,16000.0,0,0,1
1,1,0,0,0,16000.0,0,0,1
3,3,11,4,0,10000.0,1,1,0
2,2,3,5,1,11000.0,1,1,0
3,3,0,5,1,12000.0,0,1,0
2,0,0,0,0,10000.0,0,0,0
2,1,1,1,0,13000.0,1,1,0
3,3,2,1,0,13000.0,1,0,0
2,0,0,0,0,16000.0,1,1,0
2,1,0,1,0,14000.0,0,1,0
3,1,0,1,0,9000.0,0,1,0
3,0,0,0,0,11000.0,1,1,0
2,0,0,0,0,14000.0,0,1,1
2,2,3,4,0,11000.0,0,1,0
1,0,0,0,0,10000.0,0,0,1
1,0,0,0,0,11000.0,0,1,0
1,0,0,0,0,13000.0,0,0,1
2,2,3,3,0,13000.0,1,1,0
0,0,0,0,0,17000.0,0,0,1
2,0,0,0,0,10000.0,0,1,1
0,0,0,0,0,12000.0,1,0,1
1,1,1,2,0,11000.0,0,0,0
1,1,2,1,1,15000.0,1,1,0
1,1,0,0,0,11000.0,1,1,0
1,0,0,0,0,14000.0,0,1,1
1,0,0,0,0,14000.0,0,0,0
2,1,0,0,0,12000.0,0,1,0
0,0,0,0,0,16000.0,0,0,1
1,0,0,0,0,13000.0,0,0,1
1,1,1,1,0,7000.0,0,0,0
1,1,0,1,0,9000.0,0,1,0
2,1,3,2,0,14000.0,0,1,0
1,0,0,0,0,8000.0,0,0,1
0,0,0,0,0,17000.0,0,1,1
3,3,1,0,0,11000.0,1,1,0
0,0,0,0,0,13000.0,0,1,0
1,1,0,1,0,13000.0,1,1,0
1,1,1,6,0,8000.0,1,1,0
2,2,3,3,1,10000.0,1,0,0
3,1,0,0,0,11000.0,1,1,0
3,3,4,3,0,15000.0,0,1,0
1,0,0,0,0,8000.0,0,0,0
1,1,1,0,2,16000.0,0,1,0
0,0,0,0,0,12000.0,0,0,1
2,1,0,2,1,9000.0,0,0,0
3,2,2,4,0,11000.0,1,1,0
3,3,6,3,0,11000.0,0,1,0
2,2,1,4,0,13000.0,0,1,0
3,2,2,5,0,10000.0,0,1,0
3,3,2,0,0,12000.0,1,1,0
0,0,0,0,0,16000.0,1,0,1
2,2,1,0,0,7000.0,1,1,0
0,0,0,0,0,12000.0,0,1,1
3,3,5,4,1,11000.0,0,1,0
2,2,1,5,1,10000.0,0,1,0
2,2,0,3,1,9000.0,0,1,0
2,0,0,0,0,10000.0,1,0,0
2,1,1,1,0,9000.0,1,1,0
1,1,1,2,0,12000.0,0,1,0
2,1,3,1,1,10000.0,0,1,0
0,0,0,0,0,15000.0,1,1,0
3,3,1,0,1,11000.0,1,1,0
0,0,0,0,0,12000.0,0,1,0
0,0,0,0,0,12000.0,0,1,1
1,0,0,0,0,15000.0,1,1,0
0,0,0,0,0,15000.0,0,1,1
0,0,0,0,0,9000.0,1,1,1
2,2,1,1,0,7000.0,0,1,0
1,1,1,3,0,12000.0,0,1,0
1,1,0,1,0,13000.0,1,1,0
3,2,2,3,0,15000.0,1,1,0
3,3,8,5,0,12000.0,1,1,0
1,1,0,0,0,17000.0,0,0,0
1,1,0,2,1,16000.0,0,1,0
1,0,0,0,0,11000.0,0,0,1
0,0,0,0,0,7000.0,0,0,1
1,1,1,0,0,17000.0,0,0,1
1,0,0,0,0,12000.0,0,0,1
3,2,1,1,0,12000.0,1,1,0
0,0,0,0,0,12000.0,0,0,0
1,1,1,3,1,9000.0,0,1,0
1,1,2,1,1,10000.0,1,1,0
1,1,1,2,0,9000.0,0,1,0
1,1,4,1,0,14000.0,0,1,0
2,1,1,6,1,10000.0,1,1,0
2,0,0,0,0,12000.0,1,1,0
1,1,0,1,0,8000.0,0,1,0
3,3,4,6,0,13000.0,0,1,0
0,0,0,0,0,15000.0,0,0,0
3,0,0,0,0,11000.0,1,1,0
1,1,2,4,1,10000.0,0,1,1
1,0,0,0,0,12000.0,0,0,1
1,1,0,1,0,16000.0,0,0,1
2,2,4,1,0,13000.0,1,1,0
1,1,1,2,0,13000.0,1,1,0
2,2,0,0,0,12000.0,0,1,0
3,3,6,3,2,12000.0,1,1,0
0,0,0,0,0,12000.0,0,0,1
0,0,0,0,0,17000.0,0,0,1
1,1,1,0,0,14000.0,0,1,0
3,3,5,4,0,8000.0,0,1,0
1,1,0,1,1,10000.0,0,1,0
0,0,0,0,0,9000.0,0,0,1
2,2,5,1,0,12000.0,1,1,0
1,1,1,2,0,12000.0,0,1,0
1,1,1,0,1,18000.0,0,1,0
2,2,4,2,0,14000.0,1,1,0
1,1,0,4,0,11000.0,1,1,0
1,1,1,0,0,11000.0,0,0,0
1,0,0,0,0,12000.0,0,1,1
3,2,1,1,0,13000.0,1,1,0
0,0,0,0,0,15000.0,1,0,1
2,2,1,3,1,10000.0,0,1,0
2,2,1,7,0,10000.0,1,1,0
2,0,0,0,0,10000.0,0,0,1
2,2,7,3,1,14000.0,0,1,0
2,2,5,1,0,8000.0,1,1,0
1,1,1,0,0,12000.0,0,1,0
0,0,0,0,0,15000.0,0,0,1
2,0,0,0,0,10000.0,0,1,0
2,2,2,8,0,14000.0,0,0,0
0,0,0,0,0,10000.0,0,1,0
3,3,4,2,0,13000.0,1,1,0
3,1,0,0,0,18000.0,0,1,0
1,1,0,2,0,16000.0,0,0,1
3,0,0,0,0,11000.0,1,1,1
2,2,4,6,0,5000.0,0,1,0
2,0,0,0,0,12000.0,0,0,1
3,1,0,3,1,12000.0,1,1,0
1,0,0,0,0,10000.0,0,1,1
2,2,1,1,0,13000.0,0,1,0
2,1,0,1,1,16000.0,0,1,0
3,3,2,10,0,13000.0,0,1,0
0,0,0,0,0,13000.0,0,0,1
0,0,0,0,0,14000.0,0,0,0
3,3,0,3,0,12000.0,1,0,0
1,1,1,0,0,11000.0,0,0,1
1,1,0,1,0,15000.0,1,1,0
1,1,4,4,0,10000.0,0,0,0
3,1,0,1,0,13000.0,0,1,0
3,3,5,9,0,12000.0,1,1,0
2,0,0,0,0,12000.0,0,1,0
2,2,3,4,0,10000.0,0,1,0
3,0,0,0,0,12000.0,1,1,0
1,1,0,2,0,12000.0,1,1,0
3,2,0,1,2,10000.0,0,0,0
3,3,1,1,1,17000.0,1,1,0
3,3,4,5,2,10000.0,0,1,0
1,1,0,1,1,12000.0,0,1,0
0,0,0,0,0,8000.0,0,1,0
2,2,3,1,0,9000.0,1,0,0
3,3,2,7,1,11000.0,0,1,0
1,1,3,1,0,11000.0,0,1,0
1,1,0,0,0,17000.0,0,0,0
1,0,0,0,0,12000.0,1,1,0
2,2,0,6,2,11000.0,0,1,0
3,3,3,0,0,9000.0,0,0,0
0,0,0,0,0,17000.0,0,1,1
2,0,0,0,0,15000.0,1,1,0
3,3,0,0,1,9000.0,0,1,0
1,1,1,1,0,16000.0,1,1,0
2,1,1,5,0,10000.0,0,1,0
0,0,0,0,0,9000.0,0,1,1
0,0,0,0,0,11000.0,0,0,1
1,1,1,2,1,14000.0,0,1,0
1,1,0,0,1,16000.0,0,1,0
2,0,0,0,0,8000.0,1,1,0
0,0,0,0,0,11000.0,0,0,1
0,0,0,0,0,16000.0,0,0,1
3,0,0,0,0,10000.0,0,0,1
3,3,1,13,0,10000.0,1,1,0
2,1,2,3,0,9000.0,0,1,0
2,0,0,0,0,8000.0,1,1,0
2,2,3,2,0,9000.0,0,1,0
0,0,0,0,0,13000.0,0,1,1
2,1,1,1,0,10000.0,0,1,0
1,1,2,0,0,4000.0,0,1,0
3,2,1,5,2,9000.0,1,1,0
2,1,0,1,0,14000.0,0,1,0
0,0,0,0,0,10000.0,0,1,1
1,1,0,0,1,12000.0,1,1,0
2,2,2,5,0,9000.0,0,1,0
1,0,0,0,0,12000.0,0,1,0
1,1,0,0,0,17000.0,1,1,0
1,1,1,3,0,10000.0,0,1,0
0,0,0,0,0,13000.0,0,1,1
1,1,0,3,0,8000.0,1,0,0
3,3,0,1,2,11000.0,1,0,0
0,0,0,0,0,13000.0,0,1,1
3,3,5,7,0,9000.0,0,1,0
2,2,1,3,0,9000.0,1,1,0
2,2,2,1,0,11000.0,0,1,0
2,0,0,0,0,11000.0,0,1,0
0,0,0,0,0,12000.0,0,1,1
1,0,0,0,0,12000.0,0,1,0
0,0,0,0,0,10000.0,0,0,1
3,3,2,2,1,11000.0,1,1,0
3,3,2,10,0,9000.0,0,1,0
2,1,2,4,0,12000.0,1,1,0
1,1,0,5,0,15000.0,0,1,1
0,0,0,0,0,14000.0,1,1,0
2,2,0,7,0,10000.0,0,1,0
1,0,0,0,0,18000.0,0,1,1
2,1,2,0,0,14000.0,1,1,0
2,2,0,0,0,12000.0,0,0,0
2,1,0,4,0,8000.0,0,0,1
0,0,0,0,0,16000.0,0,1,0
2,1,0,5,0,11000.0,0,1,0
1,1,3,1,0,13000.0,0,0,1
1,0,0,0,0,12000.0,0,1,1
0,0,0,0,0,13000.0,0,0,1
0,0,0,0,0,10000.0,1,0,1
1,1,0,2,0,7000.0,0,1,0
2,1,2,0,0,9000.0,0,1,0
1,1,1,1,0,14000.0,1,0,0
1,1,0,4,0,12000.0,0,1,1
1,1,2,0,0,16000.0,0,1,0
0,0,0,0,0,12000.0,0,0,1
2,2,0,0,0,18000.0,0,1,0
0,0,0,0,0,12000.0,0,0,1
0,0,0,0,0,15000.0,0,1,0
2,1,0,2,0,9000.0,0,1,0
0,0,0,0,0,15000.0,0,1,0
1,1,1,1,0,15000.0,0,0,0
2,0,0,0,0,11000.0,1,1,1
3,0,0,0,0,12000.0,1,1,0
0,0,0,0,0,15000.0,0,0,1
3,3,1,0,0,14000.0,0,1,0
1,0,0,0,0,8000.0,0,0,1
1,1,0,1,0,11000.0,0,1,0
1,1,0,4,2,11000.0,0,1,1
2,0,0,0,0,5000.0,0,1,1
2,2,0,3,0,11000.0,0,1,1
0,0,0,0,0,14000.0,1,0,1
1,0,0,0,0,9000.0,0,1,1
3,0,0,0,0,12000.0,0,0,1
0,0,0,0,0,10000.0,0,1,1
3,3,5,10,0,11000.0,1,1,0
3,0,0,0,0,12000.0,0,0,1
2,1,2,0,0,13000.0,0,1,0
1,0,0,0,0,9000.0,0,1,1
3,0,0,0,0,12000.0,1,1,0
3,3,3,4,1,13000.0,1,1,0
1,1,0,1,0,17000.0,0,0,1
2,1,3,3,0,9000.0,1,1,0
1,1,0,0,0,12000.0,0,1,0
1,1,1,3,0,9000.0,1,1,0
2,2,2,2,0,14000.0,1,1,0
0,0,0,0,0,12000.0,0,1,0
0,0,0,0,0,15000.0,0,0,1
1,0,0,0,0,13000.0,0,1,1
2,2,2,4,0,12000.0,1,1,0
0,0,0,0,0,15000.0,0,0,0
2,2,2,1,0,12000.0,0,1,1
2,0,0,0,0,9000.0,0,1,1
2,1,2,3,1,10000.0,0,1,0
2,2,0,3,0,9000.0,0,1,0
3,2,5,4,0,10000.0,0,1,0
2,0,0,0,0,7000.0,0,1,1
1,0,0,0,0,9000.0,0,1,0
0,0,0,0,0,15000.0,0,0,1
3,0,0,0,0,9000.0,0,1,0
2,2,5,2,0,9000.0,0,1,0
1,1,2,0,1,15000.0,0,0,1
3,3,6,5,3,12000.0,0,1,0
2,1,0,1,0,7000.0,0,0,0
2,1,0,3,0,9000.0,1,1,0
3,3,1,7,1,9000.0,0,1,0
3,1,0,0,0,10000.0,0,1,0
1,0,0,0,0,12000.0,0,1,0
2,2,1,4,1,9000.0,0,1,0
1,1,0,0,0,8000.0,1,1,0
1,1,0,3,0,8000.0,0,0,0
2,2,1,0,1,12000.0,0,1,0
0,0,0,0,0,13000.0,0,0,1
3,3,3,3,1,13000.0,1,1,0
1,1,2,2,1,9000.0,0,1,0
1,1,0,2,0,12000.0,0,1,0
2,2,3,0,0,9000.0,1,1,0
0,0,0,0,0,11000.0,0,0,1
3,3,6,1,2,7000.0,0,1,0
1,1,1,0,0,12000.0,0,1,0
2,2,3,2,0,14000.0,0,0,1
2,2,3,3,0,14000.0,0,1,0
3,1,0,1,0,12000.0,1,0,1
1,1,0,3,1,12000.0,0,1,0
1,1,3,2,0,8000.0,0,1,0
0,0,0,0,0,12000.0,0,1,0
0,0,0,0,0,11000.0,0,1,1
1,1,0,0,1,15000.0,0,0,0
1,1,2,1,0,12000.0,0,1,1
2,1,1,4,1,9000.0,0,1,0
3,2,7,3,1,6000.0,1,1,0
1,1,1,1,0,12000.0,0,1,0
0,0,0,0,0,12000.0,0,0,1
1,1,0,1,0,17000.0,0,0,1
0,0,0,0,0,14000.0,0,1,1
1,0,0,0,0,16000.0,0,0,1
2,1,1,1,0,10000.0,0,1,0
1,1,1,2,0,8000.0,0,0,0
2,2,3,3,0,18000.0,1,1,0
2,1,1,1,0,7000.0,1,1,0
0,0,0,0,0,12000.0,0,0,1
0,0,0,0,0,14000.0,0,0,1
0,0,0,0,0,16000.0,0,0,1
3,1,1,3,0,13000.0,1,1,1
2,1,2,0,0,10000.0,0,0,0
1,1,0,2,0,14000.0,0,0,1
2,1,0,1,0,8000.0,1,1,0
2,2,3,0,0,12000.0,0,1,0
2,2,2,3,0,13000.0,0,1,0
1,0,0,0,0,14000.0,0,1,1
0,0,0,0,0,8000.0,0,1,1
2,2,0,1,0,16000.0,1,1,0
2,0,0,0,0,19000.0,0,1,1
1,1,0,0,0,11000.0,1,1,0
1,1,0,3,0,7000.0,0,1,0
1,1,0,0,0,13000.0,1,0,1
0,0,0,0,0,11000.0,0,1,0
0,0,0,0,0,12000.0,0,0,1
1,1,1,1,0,11000.0,1,1,0
3,3,1,1,2,9000.0,1,0,0
1,1,1,0,0,13000.0,0,0,1
1,1,1,0,0,12000.0,0,0,0
2,2,3,5,0,9000.0,0,1,0
1,1,0,1,1,16000.0,0,1,0
3,0,0,0,0,11000.0,1,1,0
3,3,2,4,0,15000.0,0,1,0
0,0,0,0,0,8000.0,0,0,1
3,3,3,3,2,12000.0,1,1,0
2,2,1,3,1,6000.0,1,1,0
2,2,1,1,0,13000.0,1,0,0
1,1,0,0,2,19000.0,0,1,0
0,0,0,0,0,13000.0,0,0,1
2,0,0,0,0,12000.0,0,1,0
1,0,0,0,0,13000.0,0,0,1
1,1,0,0,0,16000.0,0,1,0
3,3,3,3,0,12000.0,0,1,0
1,1,0,0,0,10000.0,0,1,0
2,2,3,0,0,12000.0,1,1,0
0,0,0,0,0,15000.0,0,0,1
3,3,4,8,0,7000.0,1,1,0
0,0,0,0,0,10000.0,0,0,0
0,0,0,0,0,12000.0,0,0,1
0,0,0,0,0,13000.0,0,0,1
3,3,2,4,0,12000.0,0,1,0
3,2,2,3,0,12000.0,1,1,0
2,2,0,2,0,12000.0,0,1,0
2,2,0,0,0,12000.0,0,1,0
2,2,4,1,0,11000.0,0,1,0
1,1,2,3,0,5000.0,1,1,0
1,1,2,0,0,15000.0,0,1,0
1,1,1,1,0,15000.0,0,1,0
1,0,0,0,0,10000.0,0,1,0
2,2,1,5,1,12000.0,1,1,0
1,1,2,2,1,15000.0,0,1,1
1,1,0,1,0,12000.0,1,0,0
0,0,0,0,0,10000.0,0,1,0
1,1,0,1,0,12000.0,0,1,1
2,0,0,0,0,12000.0,1,1,0
0,0,0,0,0,7000.0,0,1,1
2,1,1,0,0,14000.0,0,1,0
2,2,2,2,0,16000.0,0,1,0
0,0,0,0,0,15000.0,0,0,1
3,3,4,3,0,12000.0,0,1,0
1,0,0,0,0,12000.0,0,1,0
0,0,0,0,0,14000.0,1,1,0
2,2,1,0,1,12000.0,0,0,0
1,0,0,0,0,12000.0,0,1,0
1,0,0,0,0,12000.0,0,1,0
0,0,0,0,0,12000.0,0,0,1
2,2,3,1,1,18000.0,0,1,0
0,0,0,0,0,11000.0,0,1,0
1,0,0,0,0,13000.0,1,1,1
3,3,1,7,1,10000.0,1,0,0
2,0,0,0,0,10000.0,0,1,1
3,3,0,3,0,10000.0,0,0,0
2,1,0,2,0,12000.0,0,1,0
2,1,0,2,0,5000.0,0,0,1
2,2,5,0,1,14000.0,1,1,0
2,2,2,3,0,13000.0,0,0,0
3,3,0,3,1,12000.0,0,1,0
3,3,5,5,0,11000.0,1,1,0
2,2,1,4,0,10000.0,0,1,0
2,0,0,0,0,8000.0,0,1,1
0,0,0,0,0,7000.0,0,0,1
3,3,1,2,0,13000.0,0,1,0
0,0,0,0,0,11000.0,0,0,1
1,0,0,0,0,15000.0,0,1,1
3,0,0,0,0,13000.0,1,1,0
0,0,0,0,0,14000.0,0,1,1
2,2,0,1,1,9000.0,0,1,0
1,1,0,1,0,8000.0,1,1,0
3,3,2,4,0,11000.0,0,0,0
2,2,5,0,0,12000.0,0,0,0
3,2,3,5,1,4000.0,0,1,0
3,3,7,3,1,15000.0,1,0,0
0,0,0,0,0,12000.0,0,0,1
3,2,1,0,0,11000.0,1,1,0
2,2,7,4,1,11000.0,0,1,0
2,1,0,0,0,16000.0,1,1,1
3,3,11,5,0,7000.0,1,1,0
1,1,1,1,0,16000.0,0,1,0
0,0,0,0,0,15000.0,1,0,0
3,2,0,2,1,7000.0,1,1,0
3,1,2,1,1,9000.0,1,1,0
0,0,0,0,0,12000.0,0,0,1
1,1,0,2,0,12000.0,0,0,1
2,0,0,0,0,8000.0,0,1,1
2,2,3,4,1,10000.0,0,1,0
3,3,1,1,0,11000.0,1,1,0
2,2,5,0,0,12000.0,1,1,0
1,1,1,2,0,12000.0,1,0,0
2,1,0,3,0,10000.0,0,0,0
2,1,1,0,0,10000.0,0,1,0
2,2,5,0,1,13000.0,1,1,0
2,2,3,6,0,8000.0,1,1,0
3,2,2,1,0,12000.0,1,1,0
3,3,5,5,1,7000.0,0,1,0
1,0,0,0,0,16000.0,0,0,1
3,1,2,0,0,12000.0,1,1,0
0,0,0,0,0,6000.0,0,1,1
1,1,1,0,0,12000.0,0,1,0
3,3,5,9,1,12000.0,0,1,0
2,1,2,1,0,10000.0,0,0,1
2,0,0,0,0,12000.0,0,0,1
1,0,0,0,0,14000.0,0,1,1
1,1,0,1,1,12000.0,0,0,0
2,2,0,4,0,8000.0,0,1,0
3,1,1,4,0,12000.0,1,0,0
0,0,0,0,0,16000.0,0,0,1
2,0,0,0,0,11000.0,0,1,0
3,2,1,0,0,16000.0,1,1,0
1,1,0,0,1,13000.0,0,1,0
3,0,0,0,0,12000.0,0,1,1
0,0,0,0,0,14000.0,0,1,0
3,3,2,7,1,10000.0,0,1,0
0,0,0,0,0,12000.0,0,1,1
2,2,1,1,1,11000.0,1,1,0
3,3,3,2,2,12000.0,0,1,0
2,2,1,5,1,7000.0,0,0,0
0,0,0,0,0,12000.0,0,1,1
2,2,1,2,1,12000.0,0,1,0
2,1,3,2,0,8000.0,0,1,0
3,1,1,2,1,10000.0,0,0,1
0,0,0,0,0,12000.0,0,1,0
1,1,2,2,0,14000.0,0,1,0
1,1,1,1,0,10000.0,1,0,0
1,1,1,3,0,17000.0,0,0,0
3,0,0,0,0,11000.0,0,1,1
3,2,1,0,0,16000.0,1,1,0
3,0,0,0,0,14000.0,1,1,0
3,0,0,0,0,12000.0,1,1,0
2,2,2,0,1,13000.0,0,1,0
1,1,1,0,0,13000.0,0,1,0
3,3,1,2,2,12000.0,1,1,0
3,3,6,3,0,11000.0,0,1,0
3,0,0,0,0,11000.0,0,1,0
3,3,5,12,0,12000.0,0,1,0
1,1,0,0,0,13000.0,0,0,0
0,0,0,0,0,12000.0,0,1,0
1,0,0,0,0,15000.0,0,0,1
2,0,0,0,0,12000.0,1,1,0
2,1,1,2,0,10000.0,0,0,1
2,2,0,5,2,10000.0,0,1,0
3,3,5,3,1,11000.0,1,1,0
2,1,0,1,1,8000.0,0,1,0
1,1,3,0,0,15000.0,0,1,0
2,0,0,0,0,17000.0,1,1,1
0,0,0,0,0,12000.0,1,0,1
0,0,0,0,0,17000.0,0,1,1
3,0,0,0,0,9000.0,0,1,1
0,0,0,0,0,15000.0,0,1,0
3,3,0,3,0,15000.0,1,1,0
0,0,0,0,0,17000.0,0,1,1
2,2,0,0,0,14000.0,0,0,0
0,0,0,0,0,12000.0,0,0,1
1,0,0,0,0,11000.0,0,1,0
0,0,0,0,0,11000.0,1,1,1
2,2,1,0,1,14000.0,0,1,0
3,0,0,0,0,9000.0,1,0,1
2,2,6,5,1,4000.0,0,0,0
1,1,0,3,0,12000.0,0,1,1
3,1,2,2,1,9000.0,0,1,0
1,0,0,0,0,7000.0,1,1,0
3,0,0,0,0,7000.0,1,1,0
1,0,0,0,0,11000.0,0,1,1
1,1,1,0,1,12000.0,1,1,0
2,2,2,4,0,12000.0,0,1,0
1,1,1,0,0,15000.0,0,0,1
3,3,5,1,2,11000.0,0,0,0
1,1,0,4,0,10000.0,0,1,0
0,0,0,0,0,10000.0,1,1,0
2,0,0,0,0,13000.0,0,1,1
1,0,0,0,0,9000.0,0,1,0
1,1,3,2,0,8000.0,0,1,0
1,1,3,0,0,15000.0,0,1,0
1,1,0,2,0,13000.0,0,1,0
1,1,3,1,1,12000.0,0,0,1
1,0,0,0,0,15000.0,1,1,0
2,2,1,0,0,13000.0,1,1,0
1,1,5,1,0,12000.0,0,1,0
1,1,1,2,0,11000.0,1,1,0
1,0,0,0,0,13000.0,1,0,0
1,0,0,0,0,13000.0,1,1,1
3,3,6,0,0,12000.0,0,1,0
0,0,0,0,0,7000.0,0,0,1
1,0,0,0,0,10000.0,1,0,0
0,0,0,0,0,12000.0,1,0,1
3,2,2,0,0,9000.0,0,1,0
1,1,2,0,0,14000.0,1,0,0
1,1,2,1,0,14000.0,1,1,0
1,1,0,0,0,12000.0,0,0,1
1,1,2,1,0,11000.0,0,1,0
2,2,1,4,1,15000.0,0,0,0
0,0,0,0,0,13000.0,0,0,1
1,0,0,0,0,16000.0,0,1,1
2,2,1,13,3,8000.0,1,1,0
3,3,6,6,0,6000.0,1,1,0
2,2,4,4,3,14000.0,1,1,0
3,1,0,2,0,12000.0,0,1,1
1,1,1,4,0,12000.0,0,1,0
2,2,1,3,1,6000.0,1,1,0
3,3,4,2,1,10000.0,0,0,0
3,2,1,2,0,13000.0,1,1,0
3,0,0,0,0,11000.0,0,1,1
0,0,0,0,0,12000.0,0,0,1
2,1,0,1,0,15000.0,0,1,0
1,0,0,0,0,13000.0,0,1,0
1,0,0,0,0,10000.0,0,1,0
0,0,0,0,0,12000.0,0,0,1
2,0,0,0,0,7000.0,0,1,1
3,1,1,2,0,11000.0,1,1,0
2,0,0,0,0,11000.0,1,0,0
3,2,2,3,0,8000.0,0,0,0
3,3,5,0,0,9000.0,0,1,0
2,2,1,0,0,13000.0,0,1,0
2,2,2,1,1,9000.0,0,1,0
1,0,0,0,0,12000.0,0,0,0
1,1,1,0,0,12000.0,0,0,1
2,2,6,15,2,4000.0,0,1,0
1,0,0,0,0,15000.0,0,0,1
0,0,0,0,0,12000.0,1,0,0
2,2,2,12,0,11000.0,0,1,0
3,3,6,4,1,10000.0,0,1,0
1,1,1,1,0,10000.0,0,0,1
2,1,0,0,0,13000.0,0,1,0
0,0,0,0,0,8000.0,0,0,1
2,2,4,1,0,13000.0,1,1,0
1,0,0,0,0,15000.0,1,0,0
3,3,5,4,1,8000.0,1,1,0
3,2,4,8,2,8000.0,1,1,1
0,0,0,0,0,15000.0,0,0,1
1,1,1,0,0,17000.0,0,1,0
3,2,0,1,0,13000.0,0,1,0
2,2,6,2,0,12000.0,1,0,0
1,0,0,0,0,9000.0,0,1,0
1,1,0,0,0,8000.0,0,1,0
3,3,1,3,1,13000.0,1,1,0
1,1,3,1,1,12000.0,1,1,0
0,0,0,0,0,15000.0,0,0,0
0,0,0,0,0,16000.0,0,1,0
2,2,3,2,0,9000.0,0,1,0
2,0,0,0,0,8000.0,0,1,0
1,0,0,0,0,16000.0,0,1,1
2,2,2,0,1,13000.0,0,1,0
1,1,3,2,1,13000.0,1,0,0
2,2,2,1,0,19000.0,0,0,0
2,0,0,0,0,11000.0,0,1,0
3,0,0,0,0,4000.0,1,1,0
1,1,0,0,1,16000.0,0,1,0
3,3,1,6,0,11000.0,1,1,0
2,2,6,3,0,10000.0,0,1,0
